itemName,year,avgPrice
Svedka Cherry,2020,4.035860655737705
Svedka Cherry,2019,4.166284403669724
Svedka Cherry,2018,4.322368421052632
Tanqueray Sterling Vodka,2012,10.2
Tanqueray Sterling Vodka,2014,7.588582677165355
Tanqueray Sterling Vodka,2019,4.719879518072289
Tanqueray Sterling Vodka,2015,5.524594320486815
Tanqueray Sterling Vodka,2016,5.78536717062635
Tanqueray Sterling Vodka,2020,4.487603305785124
Tanqueray Sterling Vodka,2017,4.818917410714286
Tanqueray Sterling Vodka,2018,5.138150289017341
Tanqueray Sterling Vodka,2013,12.093065693430656
Cruzan Tropical Fruit Rum,2018,105.0
Smirnoff Vodka w/ Bloody Mary Mix,2012,252.0
Clear Creek Reserve Apple Brandy - Aged 8 years,2016,4.5
Burnett's Sweet Tea Vodka,2014,36.0
Burnett's Sweet Tea Vodka,2018,9.0
Burnett's Sweet Tea Vodka,2017,18.0
Burnett's Sweet Tea Vodka,2012,44.0
Burnett's Sweet Tea Vodka,2013,51.857142857142854
Burnett's Sweet Tea Vodka,2016,15.0
Bird Dog Blackberry Mini,2019,0.1458435207823961
Bird Dog Blackberry Mini,2020,0.1305764411027569
SOOH Celtic Honey Liqueur,2017,6.157894736842105
SOOH Celtic Honey Liqueur,2019,6.576923076923077
SOOH Celtic Honey Liqueur,2020,4.598684210526316
SOOH Celtic Honey Liqueur,2016,5.625
SOOH Celtic Honey Liqueur,2018,6.065217391304348
Canadian Club Classic 12yr,2012,10.5
Canadian Club Classic 12yr,2013,10.5
Orphan Barrel Rhetoric 21YR HA,2015,4.125
SOOH Hiram Walker Cherry Brandy,2016,48.0
SOOH Hiram Walker Cherry Brandy,2019,91.5
SOOH Hiram Walker Cherry Brandy,2018,57.6
SOOH Hiram Walker Cherry Brandy,2017,62.666666666666664
SOOH Hiram Walker Cherry Brandy,2020,16.272727272727273
Sabe Premiom Sake Double Barrel,2015,10.5
Sabe Premiom Sake Double Barrel,2014,7.5
Sabe Premiom Sake Double Barrel,2013,6.75
Kuhl Mango Lemonade,2014,2.470183486238532
Kuhl Mango Lemonade,2013,4.308620689655172
Ciroc 80prf Mini,2020,3.0
Bacardi Gold Rum Pet,2016,5.869791666666667
Bacardi Gold Rum Pet,2018,5.382543103448276
Bacardi Gold Rum Pet,2017,5.919263456090651
Tomatin Single Malt 12yr,2013,9.0
Tomatin Single Malt 12yr,2014,9.0
Dekuyper Hot Damn! Pet,2012,6.785377358490566
Dekuyper Hot Damn! Pet,2015,7.46509009009009
Dekuyper Hot Damn! Pet,2016,7.7
Dekuyper Hot Damn! Pet,2014,7.296739130434783
Dekuyper Hot Damn! Pet,2017,3.5
Dekuyper Hot Damn! Pet,2013,7.376824817518248
Kinky Pink,2020,3.665456375838926
Kinky Pink,2018,3.740673366834171
Kinky Pink,2019,3.625264361972547
St George Absinthe Verte,2019,4.5
Corralejo Silver,2019,2.8815789473684212
Corralejo Silver,2015,3.1895604395604398
Corralejo Silver,2018,3.4285714285714284
Corralejo Silver,2014,2.2169117647058822
Corralejo Silver,2017,3.217289719626168
Corralejo Silver,2020,2.892857142857143
Barton Rum Light,2012,23.74793388429752
Barton Rum Light,2019,45.45328719723183
Barton Rum Light,2014,27.427440633245382
Barton Rum Light,2017,38.84441489361702
Barton Rum Light,2016,33.19477911646587
Barton Rum Light,2013,25.996083550913838
Barton Rum Light,2018,45.59607843137255
Barton Rum Light,2015,28.20970042796006
Absolut w/4-50mls,2013,10.463888888888889
Absolut w/4-50mls,2014,0.75
Red Stag By Jim Beam,2013,5.26869537067012
Red Stag By Jim Beam,2016,4.50761421319797
Red Stag By Jim Beam,2012,5.274261603375527
Red Stag By Jim Beam,2014,4.867475545522949
Red Stag By Jim Beam,2015,4.634915982805784
HA Highland Park Fire Edition,2017,1.0
Casamigos Reposado,2018,2.2793296089385473
Casamigos Reposado,2020,3.09954233409611
Casamigos Reposado,2017,2.4836065573770494
Casamigos Reposado,2015,2.934306569343066
Casamigos Reposado,2016,2.69672131147541
Casamigos Reposado,2013,7.875
Casamigos Reposado,2019,2.9440993788819876
Casamigos Reposado,2014,3.144578313253012
Hophead Hopped Vodka,2016,9.0
Hophead Hopped Vodka,2014,5.625
Hophead Hopped Vodka,2017,4.5
Mccormick Distilling Company,2014,17.88888888888889
Mccormick Distilling Company,2012,15.55
Mccormick Distilling Company,2016,23.208791208791208
Mccormick Distilling Company,2015,20.844444444444445
Mccormick Distilling Company,2013,16.574468085106382
Five O'Clock Rum,2018,8.6
Five O'Clock Rum,2019,9.64516129032258
Five O'Clock Rum,2020,9.174107142857142
Malibu Tropical Mojito Cocktail,2013,21.0
HA Bowmore 25YR,2016,1.3125
HA Bowmore 25YR,2017,1.0
Margaritaville Gold Tequila Mini,2018,6.0
Margaritaville Gold Tequila Mini,2016,6.0
Margaritaville Gold Tequila Mini,2017,6.0
Margaritaville Gold Tequila Mini,2019,6.0
Mississippi River Distilling Co.,2013,4.0
Mississippi River Distilling Co.,2015,1.0
Mississippi River Distilling Co.,2012,6.0
St. Brendan's Salted Caramel Irish Cream,2017,9.0
Lunazul Reposado,2017,5.307845744680851
Lunazul Reposado,2016,5.408057851239669
Lunazul Reposado,2020,4.506756756756757
Lunazul Reposado,2014,4.421511627906977
Lunazul Reposado,2019,4.101756198347108
Lunazul Reposado,2018,3.5897727272727273
E & J Chocolate Temptation,2012,4.709302325581396
E & J Chocolate Temptation,2013,9.0
HA Espolon Anejo X,2017,1.21875
HA Espolon Anejo X,2018,1.5
Bombay Sapphire Gin,2017,6.979231730168644
Bombay Sapphire Gin,2019,7.692349726775956
Bombay Sapphire Gin,2018,7.261060541913633
Bombay Sapphire Gin,2016,6.912339556592766
Bombay Sapphire Gin,2020,7.421974690218824
Altos Anejo,2020,9.0
Blue Nectar Anejo Founder's Blend,2020,4.5
Blue Nectar Anejo Founder's Blend,2016,4.5
Blue Nectar Anejo Founder's Blend,2019,4.5
Blue Nectar Anejo Founder's Blend,2017,4.5
Amador Bourbon Double Barrel,2020,4.5
Amador Bourbon Double Barrel,2019,4.5
Wisconsin Club Gold Tequila,2015,2.7142857142857144
Wisconsin Club Gold Tequila,2016,21.25
Wisconsin Club Gold Tequila,2018,9.337209302325581
Wisconsin Club Gold Tequila,2019,5.5
Gosling's Dark'n Stormy,2012,8.25
Gosling's Dark'n Stormy,2013,9.58695652173913
Gilbeys Vodka 100prf P.e.t.,2013,21.0
Gilbeys Vodka 100prf P.e.t.,2014,18.375
Dr. Mcgillicuddy's Apple Pie Schnapps,2017,3.3388458831808587
Dr. Mcgillicuddy's Apple Pie Schnapps,2018,3.255232558139535
Dr. Mcgillicuddy's Apple Pie Schnapps,2016,3.2534562211981566
Driftless Glen Handpicked Single Barrel Cask Strength,2020,78.75
Driftless Glen Handpicked Single Barrel Cask Strength,2019,72.0
Jose Cuervo Authentic Berry Punch,2019,17.043055555555554
Jose Cuervo Authentic Berry Punch,2018,14.172131147540984
Dekuyper Grape Pucker,2018,11.572359843546284
Dekuyper Grape Pucker,2017,11.203326403326404
Dekuyper Grape Pucker,2020,11.036797337278106
Dekuyper Grape Pucker,2013,14.745762711864407
Dekuyper Grape Pucker,2014,14.412550066755674
Dekuyper Grape Pucker,2012,12.996058558558559
Dekuyper Grape Pucker,2019,11.727512620468104
Dekuyper Grape Pucker,2015,15.613342409802586
Dekuyper Grape Pucker,2016,14.334402901785714
Tooters Bahama Mama,2017,1.3648214285714284
Tooters Bahama Mama,2018,1.0343243243243245
Tooters Bahama Mama,2019,1.327741935483871
American Honey w/Mason Jar,2016,3.9893617021276597
American Honey w/Mason Jar,2017,0.75
Margaritaville Oro,2012,12.0
1792 Bottle in Bond Bourbon,2020,0.75
SOOH Millet Armagnac VSOP,2017,2.3625
SOOH Millet Armagnac VSOP,2020,1.6293103448275863
SOOH Millet Armagnac VSOP,2018,3.8863636363636362
SOOH Millet Armagnac VSOP,2016,3.525
SOOH Millet Armagnac VSOP,2019,2.3181818181818183
HA Four Roses 130th Anniversary LE Small Batch 2018,2018,0.75
UV Sangria,2017,2.4397590361445785
UV Sangria,2018,2.4671052631578947
UV Sangria,2015,4.238013698630137
UV Sangria,2016,2.609621451104101
Grey Goose Original Flour Tin,2017,2.7943548387096775
Wild Turkey American Honey Sting,2015,6.838235294117647
Wild Turkey American Honey Sting,2017,2.465625
Wild Turkey American Honey Sting,2018,3.0319148936170213
Wild Turkey American Honey Sting,2016,3.9959016393442623
Wild Turkey American Honey Sting,2014,8.619565217391305
Wild Turkey American Honey Sting,2020,3.3176156583629894
Wild Turkey American Honey Sting,2019,3.2795698924731185
Paramount Rock & Rye,2014,9.0
Paramount Rock & Rye,2012,12.375
Paramount Rock & Rye,2013,9.0
Paramount Rock & Rye,2016,9.0
Paramount Rock & Rye,2015,9.0
Skyy Infusions Bartlett Pear,2016,5.2265625
Skyy Infusions Bartlett Pear,2017,4.232832618025751
Skyy Infusions Bartlett Pear,2019,3.8076923076923075
Skyy Infusions Bartlett Pear,2018,2.861587982832618
ANGELS ENVY RYE,2020,0.75
Glenfarclas 10YR Single Malt,2017,2.3035714285714284
Glenfarclas 10YR Single Malt,2018,6.894736842105263
Glenfarclas 10YR Single Malt,2019,6.964285714285714
Patron XO Cafe,2014,1.1003333333333336
Patron XO Cafe,2013,4.5375
Patron XO Cafe,2020,2.439977973568282
Patron XO Cafe,2019,2.7589285714285716
Patron XO Cafe,2012,5.25
Patron XO Cafe,2015,1.19
Stillhouse Apple Crisp Whiskey w/Pour Spout & 2 Shot Cups,2019,1.375
Stillhouse Apple Crisp Whiskey w/Pour Spout & 2 Shot Cups,2018,2.892857142857143
99 Grapes Mini,2020,0.6814814814814815
99 Grapes Mini,2019,7.666666666666667
99 Grapes Mini,2017,7.5
99 Grapes Mini,2016,6.0
99 Grapes Mini,2018,10.0
Malibu Passion Fruit Rum,2013,3.5952063914780292
Malibu Passion Fruit Rum,2015,3.8651050080775446
Malibu Passion Fruit Rum,2014,3.595622119815668
Malibu Passion Fruit Rum,2016,4.2627906976744185
Malibu Passion Fruit Rum,2020,5.171415441176471
Malibu Passion Fruit Rum,2018,4.852255054432348
Malibu Passion Fruit Rum,2019,5.4223518850987436
Malibu Passion Fruit Rum,2017,4.2973282442748095
Malibu Passion Fruit Rum,2012,3.408712541620422
UV Blue Raspberry Lemonade PET,2018,7.996835443037975
UV Blue Raspberry Lemonade PET,2020,9.008196721311476
UV Blue Raspberry Lemonade PET,2019,7.966346153846154
Kilbeggan Small Batch Rye,2020,4.5
Cointreau Liqueur,2017,4.724416788677405
Cointreau Liqueur,2016,5.258150163220894
Cointreau Liqueur,2013,4.826308633582597
Cointreau Liqueur,2012,4.880090497737557
Cointreau Liqueur,2019,5.405908868201862
Cointreau Liqueur,2020,5.143352156057495
Cointreau Liqueur,2018,5.13108980827447
Cointreau Liqueur,2014,5.477386150966937
Cointreau Liqueur,2015,5.172208092485549
The Pogues Irish Whiskey,2020,6.75
The Pogues Irish Whiskey,2017,9.0
The Pogues Irish Whiskey,2016,9.0
The Pogues Irish Whiskey,2018,9.0
Cruzan Key Lime,2015,18.0
Cruzan Key Lime,2017,9.0
Cruzan Key Lime,2014,3.842696629213483
Cruzan Key Lime,2013,4.816071428571429
Cruzan Key Lime,2016,18.0
Cruzan Key Lime,2018,11.571428571428571
Cruzan Key Lime,2019,11.25
Glenfarclas 25yr Sing Malt,2017,4.5
Glenfarclas 25yr Sing Malt,2018,4.5
Glenfarclas 25yr Sing Malt,2020,9.0
Glenfarclas 25yr Sing Malt,2016,4.5
Glenfarclas 25yr Sing Malt,2019,6.0
Farmer Brown Whiskey,2015,14.707777777777778
Herradura Blanco Silver 80 Prf Tequila,2012,4.5
Herradura Blanco Silver 80 Prf Tequila,2013,6.6521739130434785
Jim Beam Mini 12 Seasons,2020,12.34285714285714
Jim Beam Mini 12 Seasons,2019,7.644128113879003
Paramount Ginger Brandy,2015,9.0
Dekuyper Buttershots Schnapps Traveler,2017,1.95
Dekuyper Buttershots Schnapps Traveler,2015,3.950557103064067
Dekuyper Buttershots Schnapps Traveler,2014,4.102581521739131
Dekuyper Buttershots Schnapps Traveler,2013,4.899064171122995
Dekuyper Buttershots Schnapps Traveler,2016,3.4759615384615383
Dekuyper Buttershots Schnapps Traveler,2012,4.529220779220779
Johnnie Walker Gold Label Reserve,2016,4.5
Johnnie Walker Gold Label Reserve,2018,4.5
Johnnie Walker Gold Label Reserve,2014,1.2644628099173554
Johnnie Walker Gold Label Reserve,2013,2.775
Johnnie Walker Gold Label Reserve,2015,1.4711538461538463
Makers Mark Bespoke,2020,1.7360557768924303
Fundador Brandy,2014,9.0
Fundador Brandy,2012,27.0
Fundador Brandy,2015,9.0
Fundador Brandy,2018,9.0
Fundador Brandy,2013,45.0
HA Benriach 10YR Curiositas,2018,1.588235294117647
Barrell Whiskey Infinite Barrel Project,2019,4.5
Dry Fly Vodka,2012,6.25
Silvercoin Tequila,2013,9.9
Bosford Rose Gin Mini,2018,1.0
Bosford Rose Gin Mini,2020,0.1875
Bosford Rose Gin Mini,2019,0.7416666666666668
Curacao Of Curacao Orange,2012,9.0
Curacao Of Curacao Orange,2013,9.0
Curacao Of Curacao Orange,2016,9.0
Western Son Cucumber Mini,2019,0.9733128834355826
Western Son Cucumber Mini,2020,0.19375000000000003
Western Son Cucumber Mini,2018,0.8620689655172413
Salvador's Original Margarita,2013,157.5
St. George Botanivore Gin,2018,4.5
St. George Botanivore Gin,2017,6.0
Hennessy Paradis,2016,0.75
Hennessy Paradis,2018,1.4558823529411764
Hennessy Paradis,2017,1.225
Hennessy Paradis,2020,0.875
Hennessy Paradis,2019,0.9473684210526315
"\"Sazerac Co.",2016,24.24197674418604
"\"Sazerac Co.",2012,14.018076923076924
"\"Sazerac Co.",2014,15.67569620253165
"\"Sazerac Co.",2013,18.76310810810811
"\"Sazerac Co.",2015,22.89386861313869
Patron Reposado Citronage Summer Pack,2013,202.5
Patron Reposado Citronage Summer Pack,2012,14.543478260869565
Tanqueray Rangpur,2015,10.5
Tanqueray Rangpur,2016,10.5
Tanqueray Rangpur,2013,10.5
Tanqueray Rangpur,2017,21.0
Tanqueray Rangpur,2020,10.5
Tanqueray Rangpur,2014,10.5
Tanqueray Rangpur,2012,10.5
Highland Park 12yr Single Malt Scotch,2016,1.686241610738255
Highland Park 12yr Single Malt Scotch,2014,1.7852112676056338
Highland Park 12yr Single Malt Scotch,2015,1.955607476635514
Highland Park 12yr Single Malt Scotch,2012,2.3666666666666667
Highland Park 12yr Single Malt Scotch,2013,1.9734848484848484
Highland Park 12yr Single Malt Scotch,2017,1.7770700636942676
Juarez Gold Dss,2015,42.036948748510135
Juarez Gold Dss,2013,56.339590443686006
Juarez Gold Dss,2016,70.70678336980306
Juarez Gold Dss,2017,75.6834451901566
Juarez Gold Dss,2012,54.25645438898451
Juarez Gold Dss,2018,70.18604651162791
Juarez Gold Dss,2019,77.44022503516175
Juarez Gold Dss,2014,73.75377468060395
Very Berry Raspberry Liqueur,2020,93.0
Sailor Jerry Rum W/2 Oil Cans,2017,3.142857142857143
Pinnacle Red Berry,2012,3.309375
Pinnacle Red Berry,2016,36.0
Pinnacle Red Berry,2013,5.12719298245614
Pinnacle Red Berry,2015,5.421259842519685
Pinnacle Red Berry,2014,5.854026845637584
Blood Oath HA,2015,2.8548387096774195
Uncle Val's Botanical Gin,2016,16.363636363636363
Seagrams Golden Apricot Vodka,2017,6.801369863013699
Seagrams Golden Apricot Vodka,2018,3.676470588235294
Seagrams Golden Apricot Vodka,2016,6.354838709677419
Dr. McGillicuddy's Wild Grape,2018,24.0
Dr. McGillicuddy's Wild Grape,2017,28.0
Dr. McGillicuddy's Wild Grape,2016,31.2
Monopolowa Potato Vodka,2019,9.0
Seagrams Tropical Pineapple Vodka Mini,2019,1.157837837837838
Seagrams Tropical Pineapple Vodka Mini,2020,0.19999999999999998
Seagrams Tropical Pineapple Vodka Mini,2018,1.5593220338983051
Old Pulteney,2017,1.5
Barbancourt 5* Rhum 8yr,2017,9.0
Barbancourt 5* Rhum 8yr,2012,18.0
Barbancourt 5* Rhum 8yr,2018,9.0
Barbancourt 5* Rhum 8yr,2015,11.25
Barbancourt 5* Rhum 8yr,2014,9.0
Barbancourt 5* Rhum 8yr,2016,9.0
Barbancourt 5* Rhum 8yr,2013,9.0
Kronan Swedish Punsch,2019,9.0
Kronan Swedish Punsch,2018,9.0
Stalk & Barrel Canadian Rye Whisky,2017,4.5
Parrot Bay Coconut,2019,5.325882352941177
Parrot Bay Coconut,2020,6.017726161369193
Parrot Bay Coconut,2018,4.7475
1800 Silver Tequila 750ml w/ 1800 Coconut 200ml,2020,4.611702127659575
Dekuyper Luscious Peachtree Schnapps,2017,1.7884615384615385
Dekuyper Luscious Peachtree Schnapps,2015,5.701173512154233
Dekuyper Luscious Peachtree Schnapps,2013,5.544456347080878
Dekuyper Luscious Peachtree Schnapps,2012,5.567202194357367
Dekuyper Luscious Peachtree Schnapps,2014,5.65933242506812
Dekuyper Luscious Peachtree Schnapps,2016,5.741181470463238
Egans 10YR Single Malt Irish Whiskey,2018,4.5
French Kiss Tropical Mini,2017,3.793103448275862
French Kiss Tropical Mini,2016,4.235294117647059
French Kiss Tropical Mini,2018,3.0
Paolucci Amaro CioCiaro,2020,9.0
Paolucci Amaro CioCiaro,2019,13.5
Paolucci Amaro CioCiaro,2017,18.0
E & J Vs Brandy,2017,3.7789396067415706
E & J Vs Brandy,2012,3.3775701080996416
E & J Vs Brandy,2013,3.774502307185234
E & J Vs Brandy,2014,3.8260489629377776
E & J Vs Brandy,2016,3.636579662860249
E & J Vs Brandy,2015,3.7099554922556526
E & J Vs Brandy,2018,3.973860708534617
Knob Creek,2015,5.557131057268722
Knob Creek,2020,6.74260752688172
Knob Creek,2017,6.693261455525606
Knob Creek,2012,3.5328374455732945
Knob Creek,2013,3.703253424657534
Knob Creek,2016,7.293290645879733
Knob Creek,2014,4.295918367346939
Knob Creek,2018,6.3307496592457975
Knob Creek,2019,5.845974817221772
Jose Cuervo Especial Reposado Tequila Mini,2013,0.9962243797195254
Jose Cuervo Especial Reposado Tequila Mini,2014,1.0277366863905326
Jose Cuervo Especial Reposado Tequila Mini,2018,1.23349866463182
Jose Cuervo Especial Reposado Tequila Mini,2015,1.0260663507109005
Jose Cuervo Especial Reposado Tequila Mini,2017,1.1570987654320988
Jose Cuervo Especial Reposado Tequila Mini,2012,0.9627605056371712
Jose Cuervo Especial Reposado Tequila Mini,2016,1.106791338582677
Jim Beam Distillers Masterpeice,2019,4.5
Smirnoff Sorbet Light Mango Passion Fruit,2018,2.9280821917808217
Smirnoff Sorbet Light Mango Passion Fruit,2016,3.196022727272727
Smirnoff Sorbet Light Mango Passion Fruit,2014,4.611458333333333
Smirnoff Sorbet Light Mango Passion Fruit,2013,5.25
Smirnoff Sorbet Light Mango Passion Fruit,2015,3.789048473967684
Smirnoff Sorbet Light Mango Passion Fruit,2017,3.165909090909091
Smirnoff Sorbet Light Mango Passion Fruit,2019,2.484375
Member's Mark Vodka,2017,1057.0
Member's Mark Vodka,2016,1010.275
Member's Mark Vodka,2018,707.7777777777778
Skyy Vodka Infusions Cherry,2018,9.0
Margaritaville Last Mango Margarita,2012,9.864626556016598
Margaritaville Last Mango Margarita,2017,9.91891891891892
Margaritaville Last Mango Margarita,2014,9.444262295081968
Margaritaville Last Mango Margarita,2016,9.062267657992566
Margaritaville Last Mango Margarita,2013,8.759234828496043
Margaritaville Last Mango Margarita,2018,9.44047619047619
Margaritaville Last Mango Margarita,2015,8.03725165562914
Margaritaville Last Mango Margarita,2019,10.0
Margaritaville Last Mango Margarita,2020,10.822368421052632
1800 Reposado 750ml & 1800 Pomegranate Mixer,2012,4.454545454545454
HA White Dog Straight Rye,2019,2.435
HA White Dog Straight Rye,2018,2.9151851851851855
Juggs Blueberry Bazoombas,2015,4.625
Juggs Blueberry Bazoombas,2017,2.25
Juggs Blueberry Bazoombas,2014,2.2083333333333335
Juggs Blueberry Bazoombas,2016,2.25
Juggs Blueberry Bazoombas,2018,3.25
The Glenlivet 12yr Sing Malt Scotch,2016,4.5
The Glenlivet 12yr Sing Malt Scotch,2013,9.0
The Glenlivet 12yr Sing Malt Scotch,2015,4.5
El Tesoro Gold (reposado) Tequila,2012,4.5
El Tesoro Gold (reposado) Tequila,2017,9.0
El Tesoro Gold (reposado) Tequila,2015,4.5
Leadslingers Black Flag Spiced Rum,2019,2.872340425531915
Cedar Ridge American Whiskey Explorer Pack,2017,10.256410256410257
Cedar Ridge American Whiskey Explorer Pack,2016,12.954545454545455
Lauder's Scotch Traveler,2014,6.344543147208122
Lauder's Scotch Traveler,2013,6.332474226804123
Lauder's Scotch Traveler,2018,6.115107913669065
Lauder's Scotch Traveler,2015,5.827325581395349
Lauder's Scotch Traveler,2012,6.701834862385321
Lauder's Scotch Traveler,2019,6.252232142857143
Lauder's Scotch Traveler,2016,5.871176470588235
Lauder's Scotch Traveler,2017,5.7706766917293235
Seagrams Lime Vodka Mini,2019,0.14455445544554457
Seagrams Lime Vodka Mini,2020,0.14743589743589744
Deep Eddy  Lemon Vodka,2018,31.5
Deep Eddy  Lemon Vodka,2017,21.0
Deep Eddy  Lemon Vodka,2019,23.625
Aalborg Jubilaeums Aquavit,2018,7.5
Aalborg Jubilaeums Aquavit,2017,10.8
Aalborg Jubilaeums Aquavit,2019,18.0
Burnett's Watermelon,2013,4.507025761124122
Burnett's Watermelon,2014,5.031914893617022
Burnett's Watermelon,2017,5.051221804511278
Burnett's Watermelon,2012,4.891006097560975
Burnett's Watermelon,2016,5.299107142857143
Burnett's Watermelon,2018,5.122529644268774
Burnett's Watermelon,2015,4.839103869653768
Western Son Cucumber,2018,7.3828125
Western Son Cucumber,2019,6.222345132743363
Western Son Cucumber,2020,5.207746478873239
Five O'clock,2018,9.734883720930233
Five O'clock,2013,8.264298093587522
Five O'clock,2015,7.170886075949367
Five O'clock,2016,7.860864745011087
Five O'clock,2017,9.894787644787645
Five O'clock,2012,7.927734375
Five O'clock,2014,7.806083650190114
Blue Ox Vodka,2018,41.08220415537489
Blue Ox Vodka,2020,21.63995485327314
Blue Ox Vodka,2019,33.721823783117685
El Mayor Anejo,2019,3.3603896103896105
El Mayor Anejo,2020,3.2751623376623376
Dr Peppermint,2020,9.0
HA Orphan Barrel Rhetoric 24YR,2018,2.808139534883721
Dulce Vida Tequila Pineapple Jalapeno,2018,18.0
Dulce Vida Tequila Pineapple Jalapeno,2019,9.0
Yukon Jack Perma Frost Schnapps,2017,3.0
Yukon Jack Perma Frost Schnapps,2014,2.529274004683841
Yukon Jack Perma Frost Schnapps,2015,2.6693548387096775
Yukon Jack Perma Frost Schnapps,2013,2.712121212121212
Yukon Jack Perma Frost Schnapps,2016,2.9050632911392404
Yukon Jack Perma Frost Schnapps,2012,2.5049460431654675
Asbach Uralt Brandy,2016,9.0
Asbach Uralt Brandy,2014,9.75
Asbach Uralt Brandy,2017,10.8
Asbach Uralt Brandy,2015,9.75
Asbach Uralt Brandy,2013,9.0
Asbach Uralt Brandy,2012,9.818181818181818
Asbach Uralt Brandy,2018,9.0
Ron Zacapa XO,2018,4.5
Ron Zacapa XO,2013,4.5
Ron Zacapa XO,2019,4.5
Ron Zacapa XO,2020,4.5
Ron Zacapa XO,2014,4.5
Ron Zacapa XO,2016,4.5
Ron Zacapa XO,2017,4.5
Bulleit Single Barrel Hy-Vee South Ankeny,2020,108.0
Sullivans Cove Double Cask Single Malt HA,2016,1.5
Centenario 7YR,2019,1.8461538461538463
Centenario 7YR,2018,1.95
Centenario 7YR,2020,2.85
Catdaddy Spiced Moonshine,2014,3.6
Catdaddy Spiced Moonshine,2015,3.65625
Catdaddy Spiced Moonshine,2012,11.25
Catdaddy Spiced Moonshine,2013,5.25
Fat Fender Botanical Blueberry Lime Blossom,2019,90.0
Traverse City Whiskey Co. American Cherry Edition,2019,6.75
Traverse City Whiskey Co. American Cherry Edition,2018,4.5
Traverse City Whiskey Co. American Cherry Edition,2020,4.5
Wave Blue Raspberry Mini,2016,6.0
Bacardi Superior Rum Mini,2018,1.439068100358423
Bacardi Superior Rum Mini,2017,1.3539921831379118
Bacardi Superior Rum Mini,2016,1.320300157977883
Bakon Vodka,2013,2.551255230125523
Bakon Vodka,2015,2.49438202247191
Bakon Vodka,2014,2.385678391959799
Bakon Vodka,2016,2.4859913793103448
Bakon Vodka,2012,2.3817787418655096
Bakon Vodka,2017,1.5
Maui Blue Hawaiian Schnapps,2020,4.715665236051502
Maui Blue Hawaiian Schnapps,2017,4.704246935201401
Maui Blue Hawaiian Schnapps,2019,4.829326923076923
Maui Blue Hawaiian Schnapps,2018,4.846153846153846
Maui Blue Hawaiian Schnapps,2016,4.51421188630491
Sullivans Cove American Cask Single Malt Whisky HA,2016,1.5
Corazon Blanco Tequila,2015,13.5
Corazon Blanco Tequila,2016,20.25
Corazon Blanco Tequila,2012,4.5
Corazon Blanco Tequila,2013,4.5
Corazon Blanco Tequila,2014,16.875
Rondiaz Coconut Rum,2020,10.373493975903614
Rondiaz Coconut Rum,2014,15.0
Rondiaz Coconut Rum,2018,7.74
Rondiaz Coconut Rum,2019,7.239130434782608
Rondiaz Coconut Rum,2017,14.0
Espolon Tequila Reposado,2013,4.5
Espolon Tequila Reposado,2014,4.5
Douglas Laing Big Peat,2019,1.5
Douglas Laing Big Peat,2018,1.3409090909090908
Stoli Premium w/2 Slim Cans of Stoli Ginger Beer,2019,7.571428571428571
Forty Creek Barrel Select,2014,15.75
Forty Creek Barrel Select,2016,16.5
Forty Creek Barrel Select,2019,21.0
Forty Creek Barrel Select,2018,15.75
Forty Creek Barrel Select,2013,24.5
Forty Creek Barrel Select,2012,18.375
Forty Creek Barrel Select,2015,17.0625
Forty Creek Barrel Select,2017,13.5
The Patron Spirits Company,2016,6.375
The Patron Spirits Company,2013,1.588235294117647
The Patron Spirits Company,2012,1.32
The Patron Spirits Company,2014,1.6666666666666667
The Patron Spirits Company,2015,3.789473684210526
Bushmills 10yr Malt Irish,2015,4.5
Bushmills 10yr Malt Irish,2012,6.1875
Bushmills 10yr Malt Irish,2014,4.5
Bushmills 10yr Malt Irish,2017,4.5
Bushmills 10yr Malt Irish,2018,4.5
Bushmills 10yr Malt Irish,2016,4.5
Bushmills 10yr Malt Irish,2019,6.0
Bushmills 10yr Malt Irish,2013,4.5
Club Strawberry Margarita Pouch,2013,5.777142857142857
Club Strawberry Margarita Pouch,2014,4.101886792452832
Cruzan 151,2020,1.65
Cruzan 151,2016,4.45125
Cruzan 151,2019,4.422475961538462
Cruzan 151,2018,3.973458904109589
Cruzan 151,2017,4.1757518796992485
Jameson Trilogy Pack,2015,5.123076923076923
Jameson Trilogy Pack,2016,10.143396226415092
Koval Barreled Gin,2019,4.5
Badel Lavov,2018,3.6666666666666665
Badel Lavov,2017,4.5
Smith & Cross Traditional Jamaican Rum,2019,4.821428571428571
Smith & Cross Traditional Jamaican Rum,2017,3.5625
Smith & Cross Traditional Jamaican Rum,2018,2.5676470588235296
Malibu Island Melon,2018,3.9657534246575343
Malibu Island Melon,2013,3.846100278551532
Malibu Island Melon,2017,4.376190476190477
Malibu Island Melon,2014,3.45
Malibu Island Melon,2015,3.7348993288590604
Malibu Island Melon,2012,4.625850340136054
Malibu Island Melon,2016,3.6033123028391167
Boosie Juice Strawberry Kiwi Flavored Vodka,2018,6.75
Kahlua Midnight,2014,5.105769230769231
Kahlua Midnight,2013,4.0756578947368425
Kahlua Midnight,2015,9.0
Kahlua Midnight,2012,5.684659090909091
Linie Aquavit,2018,9.818181818181818
Linie Aquavit,2020,10.125
Linie Aquavit,2019,11.25
Linie Aquavit,2017,13.5
Linie Aquavit,2013,10.8
Linie Aquavit,2012,9.9
